type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,local_time,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221735,0,0,0,0,1722285221735,124,[-30 -2 -31 -2 -27 -3 -27 -3 -25 -3 -23 -3 -21 -2 -20 -2 -17 -1 -17 0 -15 1 -14 1 -14 2 -11 2 -12 4 -11 4 -10 3 -9 3 -8 3 -7 3 -6 3 -5 4 -4 5 -3 6 -3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -32 -5 -33 -9 -31 -10 -32 -12 -30 -13 -32 -16 -30 -17 -29 -18 -27 -19 -26 -18 -26 -18 -24 -17 -23 -16 -22 -14 -22 -13 -21 -11 -23 -10 -21 -8 -23 -6 -23 -4 -24 -2 -25 -1 -26 0 -28 2 -30 2 -31 1]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221786,0,0,0,0,1722285221786,124,[0 26 0 25 0 21 -1 20 -1 17 -1 14 0 12 1 13 10 2 8 3 6 3 3 4 2 6 0 7 -1 9 -2 9 -3 13 10 -3 11 -3 11 -4 12 -5 12 -5 13 -5 15 -6 15 -5 16 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 32 -1 32 -2 31 -3 32 -4 31 -6 33 -8 32 -9 32 -10 31 -9 30 -9 31 -8 29 -8 28 -7 26 -6 25 -4 25 -3 26 -1 24 0 26 1 26 3 26 3 27 5 27 5 29 5 29]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221832,0,0,0,0,1722285221832,124,[-29 -4 -27 -5 -24 -6 -21 -6 -19 -6 -16 -5 -13 -4 -11 -3 -9 -2 -7 0 -5 1 -4 2 -2 4 -1 5 -1 6 0 7 0 7 1 8 2 8 2 9 3 9 3 11 4 12 3 12 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -21 -16 -21 -15 -21 -14 -20 -13 -20 -13 -20 -12 -20 -12 -19 -11 -18 -10 -17 -11 -16 -11 -13 -11 -12 -11 -9 -12 -7 -13 -5 -15 -3 -16 -1 -19 1 -21 3 -23 3 -25 4 -27 3 -30 4 -31 2 -32 0]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221836,0,0,0,0,1722285221836,124,[31 -12 31 -10 27 -8 25 -7 21 -6 18 -6 15 -5 11 -5 9 -6 7 -7 4 -7 2 -8 0 -9 -2 -10 -2 -11 -2 -11 -3 -11 -4 -10 -5 -10 -7 -10 -7 -10 -7 -11 -8 -12 -9 -12 -9 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 14 33 17 31 17 30 18 28 17 28 19 27 19 26 19 24 18 22 18 21 17 18 14 17 12 16 9 15 5 15 1 16 -2 16 -5 18 -9 19 -12 20 -15 23 -18 25 -18 28 -20 30 -20 32 -19]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221857,0,0,0,0,1722285221857,124,[8 22 6 21 6 20 5 18 4 16 3 14 3 12 3 13 10 3 8 4 7 4 5 3 4 4 3 4 2 5 1 4 1 4 1 3 0 3 -1 2 -2 2 -4 2 -5 3 -6 4 -6 4 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 30 -1 30 -2 29 -3 29 -4 29 -5 29 -6 29 -8 28 -8 27 -9 26 -8 25 -8 23 -6 22 -5 20 -4 19 -2 18 0 18 2 17 4 17 6 18 7 18 9 18 11 19 12 20 12 21 12]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221877,0,0,0,0,1722285221877,124,[-8 24 -9 24 -8 21 -9 20 -8 18 -8 17 -7 15 -6 14 -5 12 -4 12 -4 11 -4 13 10 -4 13 10 -3 8 -3 9 -4 8 -4 7 -5 6 -5 4 -6 3 -6 1 -5 -1 -5 -3 -4 -4 -3 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 20 -12 20 -11 19 -12 19 -12 19 -13 20 -14 19 -15 20 -15 19 -15 18 -15 19 -14 18 -13 18 -12 17 -11 18 -10 18 -9 19 -7 19 -6 21 -5 21 -4 22 -4 24 -3 24 -4 26 -4 27]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221905,0,0,0,0,1722285221905,124,[-11 -34 -10 -34 -8 -32 -6 -31 -5 -29 -4 -26 -4 -24 -5 -22 -5 -20 -6 -19 -5 -16 -5 -15 -5 -14 -5 -13 -6 -12 -5 -11 -4 -11 -3 -10 -2 -9 -1 -7 -1 -5 -1 -4 -1 -2 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -28 -1 -28 0 -27 0 -27 0 -26 1 -27 2 -27 2 -27 2 -26 3 -26 2 -26 1 -25 0 -24 -2 -23 -4 -23 -6 -23 -8 -23 -10 -23 -11 -25 -13 -25 -14 -26 -16 -28 -17 -29 -18 -31 -17 -33 -17 -35]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221918,0,0,0,0,1722285221918,124,[21 15 19 16 18 15 16 15 15 14 13 13 13 11 11 13 10 11 9 11 8 9 7 9 6 9 6 8 5 8 4 8 4 7 4 6 4 5 3 5 3 3 2 3 1 3 1 2 0 2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 12 13 13 12 13 12 13 12 13 12 15 12 15 12 15 11 15 11 15 11 15 13 10 14 11 13 11 12 11 11 13 11 13 9 14 9 16 9 18 8 19 8 20 8 21 8 23 13 10 24]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221939,0,0,0,0,1722285221939,124,[-5 -24 -4 -24 -4 -22 -3 -21 -3 -19 -3 -19 -3 -17 -4 -16 -4 -15 -5 -15 -5 -14 -5 -13 -5 -13 -5 -12 -6 -12 -5 -12 -5 -11 -4 -11 -3 -10 -3 -9 -2 -8 -3 -7 -3 -7 -3 -6 -3 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -16 -6 -16 -6 -16 -5 -17 -5 -17 -4 -18 -4 -19 -3 -20 -3 -20 -2 -20 -2 -20 -2 -20 -2 -19 -2 -19 -3 -18 -4 -19 -5 -18 -5 -18 -6 -19 -7 -19 -8 -20 -9 -21 -9 -22 -10 -23 -9 -24 -9 -25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221955,0,0,0,0,1722285221955,124,[-20 -10 -20 -10 -18 -10 -17 -9 -16 -8 -16 -8 -15 -7 -15 -6 -15 -5 -15 -5 -14 -4 -14 -3 -13 -4 -13 -3 -13 -3 -12 -3 -12 -4 -11 -4 -10 -3 -9 -3 -8 -2 -8 -2 -8 -2 -7 -1 -7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -4 -17 -5 -17 -6 -17 -6 -17 -7 -18 -9 -18 -10 -18 -11 -17 -11 -17 -12 -18 -12 -17 -12 -17 -11 -16 -11 -16 -10 -17 -10 -17 -9 -17 -9 -18 -8 -18 -7 -19 -7 -21 -8 -21 -7 -22 -7 -23 -8 -23 -10]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285221984,0,0,0,0,1722285221984,124,[5 -19 6 -19 5 -17 5 -16 4 -15 3 -15 2 -14 1 -13 0 -13 0 -13 0 -12 -1 -12 -1 -12 -1 -11 -1 -11 0 -11 0 -10 0 -10 1 -9 1 -8 1 -7 0 -5 0 -5 0 -4 0 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -18 2 -18 3 -18 3 -19 4 -19 5 -20 6 -20 6 -20 7 -20 8 -20 9 -20 8 -19 9 -19 8 -19 8 -18 7 -18 6 -18 6 -18 6 -20 5 -19 5 -20 4 -20 4 -20 4 -22 4 -22 5 -22]
