type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-78,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,1736760,0,135,0,0,2.12775,384,[-121 112 8 0 0 0 0 0 0 0 0 0 14 -7 16 -5 16 -4 15 -6 14 1 15 -2 15 -1 15 -3 13 -3 17 -1 17 1 17 0 19 -1 16 1 15 0 16 3 15 0 13 2 16 1 17 2 16 2 17 2 11 1 15 1 17 3 14 3 0 0 13 3 15 1 15 1 13 0 16 2 16 1 15 1 15 -1 14 0 16 -2 14 -2 15 -1 14 1 16 -1 15 -1 15 -1 16 -1 14 -3 16 -2 16 -3 17 -2 16 -2 14 -4 14 -3 17 -2 18 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-79,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,1741726,0,135,0,0,2.15751,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -15 -1 -15 -1 -19 -3 -18 -2 -18 -5 -16 -5 -18 -5 -16 -4 -15 -6 -16 -6 -14 -9 -15 -10 -17 -6 -15 -8 -15 -10 -14 -7 -13 -11 -14 -10 -17 -10 -14 -9 -16 -7 -15 -10 -12 -10 -16 -8 -15 -8 -12 -9 0 0 -13 -10 -17 -8 -14 -9 -13 -7 -12 -8 -14 -9 -16 -9 -13 -7 -13 -6 -13 -5 -13 -5 -15 -7 -16 -6 -14 -6 -13 -8 -15 -6 -16 -7 -16 -6 -14 -6 -15 -5 -15 -5 -15 -6 -16 -3 -16 -2 -15 -6 -19 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,2026103,0,390,0,0,2.41713,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 13 9 16 8 15 9 17 8 14 7 14 8 15 6 15 6 16 4 16 6 17 5 18 4 17 4 17 2 16 1 19 1 19 2 15 0 17 0 16 -2 16 -3 16 -4 14 -5 17 -6 16 -8 15 -8 0 0 13 -10 14 -10 14 -13 13 -16 22 -17 3 -2 8 -19 4 -8 4 -25 19 -19 5 -9 17 -6 -3 -12 1 -7 -6 -34 -6 -19 2 -24 -2 -5 -7 -16 -6 -27 -6 -22 -8 -25 -3 -25 -2 -14 -1 -16 -5 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-80,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,4615700,0,135,0,0,5.00652,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -7 -8 -2 -11 -6 -4 -3 -8 -7 -10 -6 -7 0 -10 -3 -9 -4 -11 -2 -9 -5 -8 -5 -8 -4 -8 -8 -10 -1 -9 -4 -8 -3 -10 -2 -9 -4 -10 -2 -8 -2 -6 -3 -6 -3 -6 -2 -7 -3 -7 -3 -8 0 0 -3 -5 -4 -6 -4 -4 -4 -4 -4 -4 -5 -3 -5 -5 -5 -4 -6 -4 -7 -2 -7 -3 -7 -4 -8 -2 -9 -2 -9 -4 -9 -2 -9 -2 -10 -2 -10 -3 -10 -3 -11 -1 -12 -2 -11 -2 -13 -1 -12 -2 -13 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-72,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,4616814,0,135,0,0,5.03991,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -1 20 -1 26 2 24 1 24 -2 21 -7 20 -2 28 -8 25 0 21 -8 23 -8 21 -5 19 -10 20 -3 20 -14 19 -7 22 -7 19 -5 22 -10 18 -9 18 -8 17 -9 16 -6 13 -8 14 -8 15 -6 15 0 0 -7 14 -6 14 -4 15 -1 15 -3 13 -2 16 -1 13 0 16 -1 17 4 10 4 14 7 15 6 20 4 19 3 20 5 23 11 21 10 22 9 24 10 26 6 26 9 25 8 29 13 31 8 29 10 32 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-73,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,4807277,0,390,0,0,5.19801,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -2 -14 1 -14 -2 -10 1 -13 0 -11 -1 -12 3 -14 6 -13 0 -16 3 -14 4 -13 3 -12 4 -14 4 -11 4 -14 5 -11 3 -10 3 -11 3 -10 2 -12 0 -11 4 -11 1 -9 1 -11 1 -10 1 -10 0 0 0 -11 0 -10 -1 -10 -1 -12 -1 -11 -3 -11 -2 -12 -3 -11 -3 -11 -3 -11 -3 -13 -4 -12 -5 -12 -6 -13 -5 -13 -6 -13 -7 -14 -7 -14 -7 -13 -7 -14 -7 -15 -8 -15 -8 -14 -9 -16 -8 -15 -7 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-70,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,5803642,0,390,0,0,6.19462,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 12 12 11 13 12 12 10 16 8 12 8 16 7 16 4 15 2 19 3 15 1 17 1 15 -2 14 -2 16 -2 14 -1 14 -3 14 -3 12 -2 12 -4 11 -4 11 -2 11 -4 11 -5 12 -5 12 -5 12 0 0 -6 12 -5 10 -5 12 -6 14 -7 13 4 18 0 9 -12 7 -10 7 -13 3 -19 18 -7 11 -9 14 -7 23 -14 11 -12 15 -22 8 -17 1 -13 1 -24 1 -29 12 -13 14 -26 3 -25 9 -23 6 -18 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-76,11,1,4,1,1,1,0,0,0,0,-94,0,6,1,5859130,0,390,0,0,6.24948,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -8 -13 -8 -16 -9 -14 -10 -11 -4 -15 -10 -13 -10 -16 -6 -10 -5 -12 -5 -13 -6 -13 -5 -13 -4 -14 -5 -14 -4 -14 -3 -13 -6 -12 -2 -11 -4 -13 -6 -12 -3 -11 -3 -12 -4 -11 -5 -12 -4 -11 -4 -11 0 0 -5 -11 -7 -11 -7 -11 -7 -9 -7 -10 -7 -12 -7 -10 -7 -11 -8 -11 -8 -11 -9 -11 -8 -11 -9 -12 -10 -12 -9 -12 -11 -13 -10 -13 -11 -13 -11 -13 -11 -13 -10 -14 -11 -15 -12 -16 -12 -15 -10 -16 -11 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-75,11,1,4,1,1,1,0,0,0,0,-94,0,6,1,5913737,0,82,0,0,6.304,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -13 8 -13 5 -14 5 -15 8 -14 8 -13 5 -13 5 -14 5 -15 3 -14 7 -14 4 -17 4 -18 3 -14 3 -13 4 -14 2 -12 1 -12 2 -14 3 -15 3 -12 4 -13 3 -11 3 -13 3 -12 2 -12 4 0 0 -13 4 -12 4 -13 5 -12 5 -12 6 -12 6 -13 6 -12 6 -12 5 -12 6 -13 6 -12 7 -12 8 -13 8 -13 8 -13 9 -14 9 -13 9 -14 8 -14 10 -14 10 -15 10 -15 10 -15 11 -15 9 -15 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2D:7E:D4,-72,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,6302426,0,82,0,0,6.69285,384,[82 -96 4 0 0 0 0 0 0 0 0 0 17 -1 15 -3 16 1 17 0 15 4 15 2 13 4 15 3 15 5 14 4 16 4 15 5 14 4 16 6 13 4 14 6 14 4 12 6 13 4 13 5 13 3 13 3 12 4 13 4 12 3 12 2 0 0 12 2 13 2 12 2 11 1 12 1 13 0 12 0 13 0 13 0 12 -1 12 -1 14 -2 12 -3 13 -2 12 -2 13 -3 14 -3 15 -4 13 -3 13 -4 14 -4 15 -4 15 -5 16 -6 15 -4 15 -4 0 0 0 0 0 0 0 0 0 0 ]
