CSI_DATA,AP,8C:4F:00:39:FF:A8,-87,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,71384,0,157,0,0,0.461671,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 -23 -13 -12 -18 -16 -15 -14 -10 -7 -17 -12 -17 -12 -14 -9 -13 -10 -17 -10 -12 -8 -14 -11 -15 2 -11 -5 -17 -7 -10 -8 -10 -5 -9 -4 -11 -11 -14 -14 -7 -4 -6 -2 -10 -9 -8 -10 -9 -5 -3 -1 -9 0 0 -6 -11 -5 -4 -4 -5 -7 -3 -5 -8 -10 -4 -7 -8 -11 -5 -5 -8 -3 -5 -4 -1 -8 -1 -7 -1 -8 -7 -8 -5 -5 -7 -9 -1 -6 5 -13 -7 -5 -4 -9 -2 -7 -1 -7 -1 -8 4 -4 -6 -11 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-87,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,122952,0,135,0,0,0.512807,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -17 3 -23 2 -22 0 -22 1 -27 -2 -18 1 -16 0 -17 1 -14 3 -8 3 -16 2 -19 0 -21 2 -15 2 -12 1 -20 1 -15 -1 -16 -2 -15 4 -12 6 -10 4 -14 5 -9 1 -5 4 -13 6 -9 -3 0 0 -6 5 -5 0 -10 11 -7 6 -3 6 -2 4 -7 5 -3 9 -5 17 -2 9 -1 8 -3 2 -6 8 1 3 -3 3 0 4 -3 8 -2 8 -5 3 1 0 -4 5 -2 6 2 8 5 4 4 6 -2 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-86,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,602423,0,390,0,0,0.992578,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 6 20 3 24 6 25 2 24 3 22 3 22 5 17 -3 15 -1 18 -3 22 -6 23 0 18 -5 23 -4 17 -1 19 4 26 0 16 -6 16 -1 15 1 17 1 14 -8 11 -2 20 -5 9 -3 16 2 21 0 0 4 11 0 10 4 12 7 11 0 7 0 17 2 7 5 10 -5 8 -2 16 -4 8 3 5 2 9 1 9 3 6 3 12 -1 9 2 6 9 10 4 8 6 11 3 11 8 6 2 9 5 1 4 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-88,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,659061,0,390,0,0,1.04898,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 -12 -14 -11 -21 -6 -19 -6 -23 -2 -15 -7 -15 -4 -18 -5 -11 3 -11 -3 -20 -7 -18 -4 -20 -5 -11 -5 -17 -8 -15 -5 -13 -6 -16 -5 -8 0 -12 -4 -14 -1 -7 -1 -9 -1 -13 -3 -14 -9 0 -2 -4 0 0 -8 -8 -3 -5 -4 -7 -4 -5 -6 -6 -7 -3 -5 -4 -9 -3 -15 -5 -6 -3 -9 -7 -10 2 -10 -2 -6 -1 0 -2 -12 4 -8 -4 -11 -2 -4 -2 -5 -1 -11 3 -7 3 -5 -4 -5 -4 -3 1 -2 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-84,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1101372,0,82,0,0,1.49111,128,[82 -96 4 0 0 0 0 0 0 0 0 0 -14 -20 -14 -22 -10 -26 -7 -26 -8 -23 -9 -20 -11 -20 -7 -23 -7 -21 -10 -20 -11 -22 -10 -22 -9 -28 -11 -26 -4 -15 -8 -19 -3 -22 -8 -17 -10 -23 -6 -20 -10 -15 -3 -19 -6 -15 -8 -16 -9 -17 -9 -19 0 0 -8 -17 -10 -13 -10 -18 -18 -13 -12 -15 -14 -12 -12 -14 -9 -14 -8 -15 -9 -13 -11 -16 -14 -11 -8 -9 -13 -10 -13 -13 -18 -13 -12 -9 -19 -10 -19 -9 -17 -12 -12 -4 -12 -8 -15 -8 -8 -8 -10 -10 -12 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-86,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1106021,0,82,0,0,1.52895,128,[82 -96 4 0 0 0 0 0 0 0 0 0 15 5 11 6 23 8 22 11 19 7 16 11 14 11 13 -1 13 9 11 6 15 10 17 10 17 10 11 8 12 5 9 8 11 7 11 2 16 5 11 10 12 6 12 7 11 4 12 5 9 2 13 2 0 0 5 2 9 0 10 0 13 4 10 1 10 8 7 -3 12 -3 2 7 6 8 13 4 7 -3 11 -1 8 3 7 -2 9 -3 13 -1 7 0 5 1 13 -3 10 0 16 -2 4 -1 5 -7 9 -7 9 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-90,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1601458,0,82,0,0,1.99107,128,[82 -96 4 0 0 0 0 0 0 0 0 0 11 -14 12 -6 15 -7 17 -8 9 -10 11 -4 12 -5 8 -9 8 -9 11 -6 14 -7 15 -9 10 -7 5 -4 2 -4 7 -5 1 -9 2 -2 6 -1 1 -10 1 -5 4 -11 3 -11 4 -4 2 -3 4 -11 0 0 0 -8 -6 -6 0 -13 2 -6 -3 -2 -3 -10 -7 0 -4 -5 -2 -6 -2 -6 -1 -6 -7 -4 -3 -4 -9 -4 -10 -2 -8 -8 -6 -3 -6 -6 -12 -7 -8 2 -13 -3 -8 -4 -9 2 -12 -2 -10 -1 -11 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-91,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,1979269,0,82,0,0,2.36889,128,[82 -96 4 0 0 0 0 0 0 0 0 0 -2 -20 -2 -20 -3 -21 0 -20 1 -20 1 -19 0 -23 1 -11 4 -18 -3 -13 -7 -17 -2 -18 -2 -22 -1 -8 -2 -15 0 -13 -3 -14 -2 -9 -1 -11 -2 -14 -3 -12 -2 -7 -9 -8 -2 -8 2 -10 -3 -13 0 0 -3 -7 -5 -9 -2 -11 -6 -6 -1 -4 -4 -3 0 -5 -5 0 -12 -14 2 -4 -9 -6 -6 -4 -8 -3 -3 2 -10 -1 -4 4 -3 2 -6 1 -2 3 -10 -3 -11 -5 -7 3 0 4 -1 3 -4 4 -6 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-90,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,2027839,0,37,0,0,2.41743,128,[37 80 2 0 0 0 0 0 0 0 0 0 11 4 6 -3 16 5 15 1 16 0 13 7 17 2 15 9 10 3 10 5 17 6 13 9 12 5 16 3 8 1 10 -1 14 1 11 5 10 -1 2 4 4 4 7 -7 6 -1 11 1 7 1 5 3 0 0 4 -1 9 -4 3 1 12 -3 4 -2 5 -2 2 -1 2 1 4 -8 3 -4 4 0 6 -5 -1 0 3 2 3 -2 4 3 3 0 6 -4 -3 -4 -3 -2 5 -2 7 -1 2 -5 6 5 4 -1 5 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,2066996,0,37,0,0,2.45648,128,[37 80 2 0 0 0 0 0 0 0 0 0 -12 15 -15 11 -12 12 -14 14 -10 18 -16 15 -17 13 -15 17 -8 13 -11 17 -17 19 -12 13 -15 10 -10 9 -15 10 -10 9 -14 10 -8 11 -8 14 -4 13 -10 16 -11 17 -6 10 -2 16 -12 10 -4 6 0 0 0 10 -3 13 -5 17 -5 11 -1 9 -1 11 0 9 1 6 7 16 3 13 1 7 -2 7 2 13 2 10 7 10 9 7 4 9 1 8 6 6 3 13 4 11 9 13 6 6 9 5 5 0 9 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,2114866,0,84,0,0,2.50457,128,[84 -64 4 0 0 0 0 0 0 0 0 0 18 3 19 8 18 4 22 7 15 5 21 7 19 9 13 5 19 5 12 3 25 9 13 8 11 6 13 8 10 9 21 7 16 3 13 4 9 6 10 7 9 4 8 7 7 7 12 5 9 3 6 2 0 0 10 10 8 1 9 3 11 4 8 2 11 2 4 2 10 4 5 -6 11 -4 7 7 9 2 10 -2 9 -3 10 -4 13 -1 15 0 9 -9 8 3 11 -3 9 -1 9 -7 11 -2 12 -4 9 -2 8 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:39:FF:A8,-91,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,2122179,0,84,0,0,2.53083,128,[84 -64 4 0 0 0 0 0 0 0 0 0 5 17 3 16 0 20 4 16 2 22 4 17 -5 15 4 15 -4 10 -7 16 -10 22 -4 19 -3 16 -10 9 -11 15 -9 11 -10 12 -7 6 -6 16 -3 7 -7 6 -8 9 -2 11 -8 8 -10 7 -6 9 0 0 -7 3 -8 4 -7 3 -3 6 -7 3 -5 5 -2 3 -8 -1 -2 13 -6 1 -6 4 -5 5 -7 4 -6 -3 -5 7 -8 -1 -9 11 -3 10 -9 5 -6 6 -4 5 -7 3 -8 4 -7 4 -13 2 -12 3 0 0 0 0 0 0 0 0 0 0 ]
