type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,local_time,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595322,0,0,0,0,1725415595322,124,[-17 -20 -18 -20 -20 -18 -21 -19 -20 -19 -19 -17 -18 -16 -16 -14 -14 -13 -12 -11 -9 -8 -7 -6 -4 -4 -1 -2 3 0 5 4 6 6 7 8 7 9 8 9 9 9 11 8 14 8 15 7 17 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 7 13 10 7 13 10 6 12 4 12 2 13 -1 11 -3 9 -5 6 -6 3 -6 -2 -5 -5 -4 -7 -3 -9 -3 -10 -5 -13 -6 -15 -6 -17 -7 -20 -8 -22 -9 -24 -9 -25 -9 -26 -10 -27 -11 -26]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595336,0,0,0,0,1725415595336,124,[31 -22 29 -25 28 -28 28 -28 28 -28 26 -27 24 -25 21 -23 19 -20 15 -17 11 -12 9 -9 5 -5 2 0 -2 5 -7 7 -11 9 -14 11 -16 11 -16 12 -15 13 -15 16 -15 20 -14 22 -16 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 11 -17 13 10 -18 8 -19 7 -20 5 -20 1 -18 -2 -15 -6 -10 -8 -4 -9 2 -9 6 -7 11 -5 12 -4 15 -4 18 -6 21 -6 25 -7 29 -8 32 -9 35 -10 37 -11 38 -10 39 -12 39 -12 38]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595355,0,0,0,0,1725415595355,124,[9 29 12 29 14 28 15 28 15 28 14 26 13 24 12 22 13 10 19 9 15 7 12 4 8 2 6 -2 2 -4 -3 -6 -8 -6 -11 -6 -13 -6 -15 -8 -15 -9 -14 -11 -15 -14 -15 -16 -16 -18 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -15 -4 -16 -3 -17 -2 -17 1 -17 3 -17 6 -14 8 -11 8 -6 7 -1 6 3 3 6 1 9 0 13 10 -1 12 -1 15 -1 18 -1 21 0 24 -1 27 -1 29 -1 32 -1 32 0 33 1 33]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595377,0,0,0,0,1725415595377,124,[16 33 19 34 21 32 23 32 23 31 22 29 20 27 18 24 15 21 12 17 9 13 7 13 10 3 7 -1 3 -6 -3 -7 -8 -9 -13 -10 -15 -10 -17 -11 -17 -13 -17 -16 -16 -19 -17 -21 -18 -24 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -17 -8 -19 -6 -19 -4 -20 -2 -20 2 -21 5 -18 8 -13 9 -8 9 -3 8 3 4 7 2 11 1 12 1 15 1 18 2 22 2 24 3 29 4 32 5 35 4 38 4 38 4 40 5 40 7]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595395,0,0,0,0,1725415595395,124,[36 2 39 -1 38 -3 40 -4 39 -3 36 -3 34 -3 30 -3 26 -3 22 -3 16 -3 12 -2 7 0 2 2 -5 3 -10 2 -15 1 -18 0 -20 0 -20 0 -21 2 -22 4 -25 7 -26 13 10 -28 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -2 -19 -4 -20 -6 -20 -8 -18 -11 -16 -13 -12 -14 -6 -15 -2 -13 3 -10 7 -6 9 -1 13 10 3 11 5 13 6 16 7 20 9 22 13 10 27 12 29 14 32 15 34 16 35 16 37 16 37]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595422,0,0,0,0,1725415595422,124,[23 9 23 7 25 7 25 6 24 7 24 6 22 5 19 4 17 4 14 3 13 10 2 7 2 4 2 0 1 -4 0 -8 -1 -10 -3 -11 -4 -12 -5 -13 -4 -14 -4 -16 -2 -17 -1 -18 0 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -6 -11 -7 -11 -8 -11 -9 -10 -11 -7 -12 -5 -12 -2 -11 1 -9 4 -6 5 -2 6 1 6 4 6 5 6 6 9 8 13 10 9 12 11 14 13 15 15 16 16 18 18 18 19 19 18 20 17]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595436,0,0,0,0,1725415595436,124,[-3 -37 -5 -37 -8 -39 -8 -38 -9 -38 -8 -36 -8 -34 -8 -30 -6 -27 -6 -22 -4 -17 -3 -12 -1 -8 2 -3 4 3 4 13 10 4 14 3 17 3 19 4 20 6 19 9 20 12 22 14 23 16 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 18 -4 18 -4 19 -7 18 -10 18 -12 16 -14 12 -14 7 -13 3 -11 -3 -7 -7 -2 -10 2 -11 3 -12 4 -14 6 -18 7 -21 8 -25 9 -27 13 10 -31 12 -34 12 -36 13 -38 12 -38 11 -38]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595456,0,0,0,0,1725415595456,124,[-25 -27 -28 -26 -29 -25 -31 -25 -31 -23 -29 -22 -27 -20 -25 -18 -21 -16 -17 -14 -13 -10 -10 -8 -6 -6 0 -4 6 0 9 4 12 8 14 13 10 15 12 16 11 17 13 10 21 9 23 9 25 9 29 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 10 14 9 16 8 17 7 18 4 19 1 19 -3 18 -6 14 -8 13 10 -10 4 -9 -2 -7 -6 -6 -10 -5 -12 -6 -14 -7 -17 -8 -20 -9 -24 -11 -27 -12 -30 -13 -33 -14 -35 -13 -37 -14 -37]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595478,0,0,0,0,1725415595478,124,[33 -5 35 -8 33 -10 35 -11 34 -11 32 -11 29 -10 26 -10 22 -8 19 -7 14 -5 13 10 -4 6 -2 2 1 -4 4 -9 5 -14 4 -16 4 -18 4 -18 5 -18 7 -19 13 10 -21 13 -21 15 -24 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 1 -19 -1 -19 -3 -19 -5 -18 -7 -17 -10 -14 -12 -10 -13 -5 -12 0 -11 4 -7 7 -3 9 0 11 1 13 2 15 3 19 4 21 5 26 5 29 7 31 7 34 8 33 7 36 7 36 6]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595497,0,0,0,0,1725415595497,124,[25 23 29 23 31 21 32 21 32 20 30 19 28 17 25 15 22 13 18 13 10 14 7 13 10 6 5 4 -1 3 -7 0 -11 -4 -14 -7 -16 -10 -17 -11 -19 -10 -20 -9 -22 -6 -26 -5 -28 -4 -32 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -15 -10 -17 -9 -18 -8 -20 -5 -21 -2 -21 2 -19 6 -16 8 -12 9 -6 9 0 7 4 6 8 5 13 10 5 12 7 15 8 19 9 22 11 26 12 29 13 31 14 33 15 34 17 34 18]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595519,0,0,0,0,1725415595519,124,[-17 -18 -19 -18 -20 -17 -21 -17 -21 -16 -19 -15 -18 -14 -16 -12 -14 -11 -12 -9 -9 -7 -7 -5 -4 -4 0 -2 4 0 6 3 8 5 9 7 13 10 8 13 10 8 11 7 13 6 16 5 17 5 19 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 13 10 5 11 5 12 4 13 2 14 0 14 -3 13 -5 13 10 -7 7 -8 3 -7 -1 -6 -4 -4 -6 -4 -8 -4 -9 -5 -12 -6 -14 -6 -15 -7 -18 -8 -21 -8 -22 -8 -24 -9 -24 -10 -25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595538,0,0,0,0,1725415595538,124,[-7 -26 -9 -28 -11 -26 -12 -28 -12 -26 -11 -24 -11 -22 -11 -20 -8 -18 -8 -15 -6 -11 -4 -8 -2 -5 1 -2 4 2 5 6 6 13 10 6 12 7 13 8 13 8 12 11 12 14 13 16 13 18 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 14 -3 14 -4 14 -6 15 -7 13 -10 13 -12 13 10 -12 7 -11 3 -10 -2 -7 -5 -4 -7 -1 -8 0 -9 1 -11 2 -13 2 -16 3 -18 3 -22 4 -24 4 -26 5 -27 5 -27 4 -29 3 -29]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595559,0,0,0,0,1725415595559,124,[-21 -28 -24 -27 -25 -25 -26 -25 -26 -24 -25 -23 -23 -21 -21 -19 -19 -16 -16 -13 -13 -10 -9 -7 -5 -5 1 -4 6 0 9 4 12 7 13 13 10 14 11 15 11 17 9 20 8 23 7 25 6 28 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 2 18 2 18 0 19 -2 19 -6 19 -9 16 -11 12 -12 8 -12 2 -10 -3 -7 -7 -5 -9 -4 -11 -4 -13 -4 -16 -5 -19 -5 -23 -6 -27 -6 -29 -7 -32 -7 -34 -8 -35 -10 -36 -11 -35 -11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595577,0,0,0,0,1725415595577,124,[29 20 32 18 33 16 34 15 34 14 32 13 30 11 27 13 10 23 9 19 7 14 5 13 10 4 6 3 -1 3 -7 1 -12 -1 -16 -4 -19 -6 -19 -7 -21 -5 -22 -4 -24 -1 -27 0 -28 2 -32 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -16 -9 -18 -9 -19 -7 -21 -5 -22 -1 -22 2 -20 6 -18 9 -13 13 10 -7 13 10 -1 8 4 7 7 7 9 7 12 9 15 13 10 17 11 20 14 24 16 27 17 29 18 31 19 32 20]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595599,0,0,0,0,1725415595599,124,[24 15 27 14 28 11 29 11 29 13 10 27 13 10 25 8 22 7 19 6 16 5 12 4 8 3 4 2 0 1 -6 1 -10 -1 -13 -3 -15 -5 -16 -5 -17 -4 -18 -3 -20 0 -22 1 -23 3 -27 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -14 -9 -15 -8 -16 -7 -18 -5 -18 -2 -19 2 -18 5 -15 8 -11 9 -7 8 -2 7 2 6 5 6 8 7 9 8 11 9 14 13 10 16 12 19 14 21 15 24 16 25 16 25 17 26 18]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595616,0,0,0,0,1725415595616,124,[-18 -16 -20 -15 -21 -14 -22 -14 -22 -13 -21 -12 -19 -11 -18 -9 -16 -8 -13 -6 -10 -5 -7 -4 -4 -3 0 -3 4 -1 7 1 13 10 3 12 4 12 4 13 4 14 2 15 1 18 0 19 -1 21 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 12 4 13 3 13 2 14 0 14 -3 15 -5 13 -7 11 -8 8 -9 3 -8 0 -6 -4 -5 -5 -4 -7 -4 -9 -6 -11 -6 -13 -7 -15 -8 -18 -9 -19 -10 -22 -10 -23 -10 -23 -11 -23 -12 -23 -13]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595636,0,0,0,0,1725415595636,124,[-37 0 -38 4 -37 6 -38 7 -36 7 -34 9 -32 7 -29 8 -24 7 -20 6 -16 3 -12 3 -6 -1 -1 -3 4 -6 11 -7 14 -7 17 -8 18 -9 18 -8 20 -11 20 -14 20 -18 21 -21 24 -24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 5 19 8 19 13 10 18 12 17 15 15 16 13 10 18 5 18 0 16 -5 12 -8 8 -9 3 -11 -1 -12 -4 -14 -4 -17 -5 -21 -8 -22 -9 -26 -11 -29 -12 -33 -15 -34 -14 -35 -15 -36 -12 -37 -11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1725415595655,0,0,0,0,1725415595655,124,[22 8 23 7 23 6 24 5 24 5 23 4 21 4 18 2 15 2 13 1 9 1 6 1 3 2 -1 2 -5 2 -8 1 -11 0 -13 0 -14 -1 -14 0 -15 2 -16 3 -18 5 -19 7 -21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -11 -9 -12 -9 -12 -8 -14 -6 -15 -3 -16 -1 -15 2 -13 4 -10 6 -6 6 -2 6 1 5 3 5 5 6 6 7 8 8 13 10 13 10 11 12 13 13 15 14 17 16 18 16 18 17 18 18 17]
