type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,local_time,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485803,0,0,0,0,1721675485803,124,[-17 12 -16 11 -15 11 -14 11 -13 11 -12 11 -11 11 -11 12 -11 12 -11 13 -11 12 -12 12 -12 12 -12 12 -12 11 -12 13 10 -11 9 -11 7 -10 6 -9 6 -8 5 -8 5 -7 5 -6 5 -6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 11 -11 13 10 -12 13 10 -13 9 -14 13 10 -15 9 -16 9 -16 8 -16 8 -17 6 -17 6 -17 6 -16 6 -16 6 -15 6 -15 7 -15 7 -14 8 -14 9 -14 9 -14 13 10 -15 11 -15 12 -15]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485826,0,0,0,0,1721675485826,124,[15 -12 15 -12 14 -12 13 -12 12 -12 12 -12 11 -12 13 10 -13 13 10 -14 13 10 -14 13 10 -14 13 10 -13 11 -13 13 10 -13 11 -12 11 -10 11 -10 13 10 -9 9 -7 8 -7 7 -6 6 -6 6 -6 6 -6 5 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -11 11 -11 11 -11 12 -11 13 -10 14 -10 15 -9 16 -8 16 -8 16 -7 16 -7 16 -6 16 -6 15 -6 15 -7 14 -7 14 -8 13 -8 13 -10 13 -10 13 -11 13 -12 14]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485844,0,0,0,0,1721675485844,124,[-16 -13 -15 -13 -14 -12 -14 -11 -14 -11 -14 -10 -14 -9 -15 -9 -15 -8 -16 -8 -15 -7 -15 -8 -16 -9 -14 -10 -14 -9 -13 -9 -11 -10 -11 -9 -9 -9 -8 -8 -8 -6 -7 -5 -8 -5 -7 -5 -7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -8 -13 -9 -13 -10 -13 -11 -12 -12 -12 -13 -12 -14 -11 -15 -10 -16 -10 -15 -10 -16 -10 -15 -10 -15 -10 -14 -10 -14 -10 -14 -10 -13 -11 -13 -12 -12 -12 -12 -14 -12 -14 -12 -15 -12 -16 -12 -17 -12 -17 -14]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485865,0,0,0,0,1721675485865,124,[22 24 22 25 21 22 22 21 21 21 21 19 21 18 22 16 23 16 25 16 24 15 24 16 23 17 22 17 21 18 19 18 17 18 14 16 12 15 11 14 13 10 11 13 10 13 10 11 9 9 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 16 20 18 19 18 19 21 18 22 17 25 15 27 14 28 14 29 12 27 13 29 12 28 13 28 12 26 12 25 13 25 14 25 15 23 18 23 19 23 20 23 21 22 21 23 25 24 25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485887,0,0,0,0,1721675485887,124,[16 13 10 16 13 10 15 8 15 8 15 8 15 7 15 6 15 5 15 5 16 4 15 4 16 5 16 5 15 6 14 7 13 6 12 7 11 6 9 6 8 5 7 4 7 4 7 3 7 3 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 5 13 7 13 7 13 8 13 9 13 11 13 12 12 12 12 13 11 13 11 13 11 13 11 13 11 12 11 12 11 11 11 11 12 13 10 13 13 10 14 9 14 9 15 8 16 9 17 9]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485903,0,0,0,0,1721675485903,124,[11 -16 11 -16 13 10 -15 9 -16 9 -15 8 -15 7 -15 6 -16 6 -16 6 -16 6 -16 6 -16 7 -16 7 -15 8 -15 8 -13 7 -12 7 -11 7 -10 6 -9 5 -8 5 -7 4 -8 4 -8 4 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -14 6 -14 7 -14 8 -14 9 -14 11 -14 11 -14 13 -13 13 -12 13 -12 14 -12 13 -11 13 -11 13 -11 12 -11 11 -12 11 -12 13 10 -12 13 10 -13 13 10 -14 9 -15 9 -16 9 -16 13 10]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485927,0,0,0,0,1721675485927,124,[-11 -17 -11 -17 -11 -16 -10 -15 -11 -14 -12 -13 -12 -12 -12 -12 -12 -12 -13 -12 -13 -12 -13 -12 -13 -12 -12 -13 -11 -13 -10 -12 -8 -12 -8 -12 -6 -11 -6 -10 -5 -8 -6 -7 -6 -7 -5 -7 -5 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -11 -10 -13 -9 -13 -9 -14 -9 -15 -8 -16 -8 -17 -7 -17 -5 -18 -6 -18 -5 -18 -5 -18 -5 -17 -5 -17 -5 -16 -6 -16 -6 -16 -7 -16 -8 -15 -9 -15 -10 -15 -10 -15 -11 -16 -12 -16 -13 -17 -12 -18]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485943,0,0,0,0,1721675485943,124,[21 16 21 15 20 15 21 13 20 12 20 11 20 13 10 20 9 21 9 22 9 21 8 21 9 20 13 10 20 13 10 19 13 10 18 11 16 11 14 11 12 9 11 9 13 10 6 9 6 13 10 5 8 5 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 13 10 17 11 17 12 17 14 17 15 17 17 17 18 16 19 15 19 14 20 14 21 13 20 13 19 13 19 13 17 14 17 14 16 15 16 17 15 18 14 19 15 20 14 21]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485963,0,0,0,0,1721675485963,124,[-18 28 -18 29 -15 27 -15 27 -14 26 -12 26 -11 26 -10 27 -8 27 -8 28 -9 27 -9 27 -10 28 -11 27 -12 26 -12 23 -12 23 -12 19 -11 16 -10 15 -9 13 -7 12 -6 12 -6 12 -7 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 24 -11 25 -12 24 -14 25 -16 24 -19 25 -20 25 -22 24 -23 22 -22 22 -23 22 -23 21 -22 21 -21 20 -20 20 -19 21 -19 22 -18 21 -18 24 -16 24 -16 26 -15 27 -15 28 -16 31 -16 32 -17 33]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1721675485983,0,0,0,0,1721675485983,124,[-11 21 -11 22 -10 20 -9 20 -8 19 -8 19 -7 19 -6 20 -5 19 -4 21 -5 20 -5 20 -6 20 -6 19 -7 18 -7 17 -8 16 -7 14 -7 12 -6 11 -6 13 10 -5 9 -4 9 -4 9 -4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 17 -7 18 -8 17 -9 18 -10 17 -12 18 -13 18 -14 17 -15 17 -16 16 -15 16 -15 16 -15 15 -15 15 -14 15 -13 15 -13 16 -11 16 -11 18 -10 18 -10 19 -9 20 -10 21 -10 22 -10 23 -10]
